"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"RUS","POP","TOT","MLN_PER","A","2007",142.805,
"RUS","POP","TOT","MLN_PER","A","2008",142.742,
"RUS","POP","TOT","MLN_PER","A","2009",142.785,
"RUS","POP","TOT","MLN_PER","A","2010",142.849,
"RUS","POP","TOT","MLN_PER","A","2011",142.961,
"RUS","POP","TOT","MLN_PER","A","2012",143.207,
"RUS","POP","TOT","MLN_PER","A","2013",143.507,
"SVN","POP","TOT","MLN_PER","A","1975",1.778454,
"SVN","POP","TOT","MLN_PER","A","1976",1.786977,
"SVN","POP","TOT","MLN_PER","A","1977",1.799384,
"SVN","POP","TOT","MLN_PER","A","1978",1.810997,
"SVN","POP","TOT","MLN_PER","A","1979",1.824001,
"SVN","POP","TOT","MLN_PER","A","1980",1.884477,
"SVN","POP","TOT","MLN_PER","A","1981",1.896133,
"SVN","POP","TOT","MLN_PER","A","1982",1.910335,
"SVN","POP","TOT","MLN_PER","A","1983",1.922322,
"SVN","POP","TOT","MLN_PER","A","1984",1.932154,
"SVN","POP","TOT","MLN_PER","A","1985",1.94164,
"SVN","POP","TOT","MLN_PER","A","1986",1.980718,
"SVN","POP","TOT","MLN_PER","A","1987",1.989462,
"SVN","POP","TOT","MLN_PER","A","1988",1.999988,
"SVN","POP","TOT","MLN_PER","A","1989",1.999404,
"SVN","POP","TOT","MLN_PER","A","1990",1.99809,
"SVN","POP","TOT","MLN_PER","A","1991",2.001768,
"SVN","POP","TOT","MLN_PER","A","1992",1.995832,
"SVN","POP","TOT","MLN_PER","A","1993",1.990623,
"SVN","POP","TOT","MLN_PER","A","1994",1.98885,
"SVN","POP","TOT","MLN_PER","A","1995",1.987505,
"SVN","POP","TOT","MLN_PER","A","1996",1.991169,
"SVN","POP","TOT","MLN_PER","A","1997",1.986848,
"SVN","POP","TOT","MLN_PER","A","1998",1.982603,
"SVN","POP","TOT","MLN_PER","A","1999",1.985557,
"SVN","POP","TOT","MLN_PER","A","2000",1.990272,
"SVN","POP","TOT","MLN_PER","A","2001",1.992035,
"SVN","POP","TOT","MLN_PER","A","2002",1.995718,
"SVN","POP","TOT","MLN_PER","A","2003",1.996773,
"SVN","POP","TOT","MLN_PER","A","2004",1.997004,
"SVN","POP","TOT","MLN_PER","A","2005",2.001114,
"SVN","POP","TOT","MLN_PER","A","2006",2.008516,
"SVN","POP","TOT","MLN_PER","A","2007",2.019406,
"SVN","POP","TOT","MLN_PER","A","2008",2.022629,"B"
"SVN","POP","TOT","MLN_PER","A","2009",2.042335,
"SVN","POP","TOT","MLN_PER","A","2010",2.049261,
"SVN","POP","TOT","MLN_PER","A","2011",2.052496,
"SVN","POP","TOT","MLN_PER","A","2012",2.056262,
"SVN","POP","TOT","MLN_PER","A","2013",2.059114,
"SVN","POP","TOT","MLN_PER","A","2014",2.061623,
"CHN","POP","TOT","MLN_PER","A","1975",913.6462,
"CHN","POP","TOT","MLN_PER","A","1976",929.4601,
"CHN","POP","TOT","MLN_PER","A","1977",943.7886,
"CHN","POP","TOT","MLN_PER","A","1978",957.1787,
"CHN","POP","TOT","MLN_PER","A","1979",970.4154,
"CHN","POP","TOT","MLN_PER","A","1980",984.1217,
"CHN","POP","TOT","MLN_PER","A","1981",998.0024,
"CHN","POP","TOT","MLN_PER","A","1982",1012.373,
"CHN","POP","TOT","MLN_PER","A","1983",1027.641,
"CHN","POP","TOT","MLN_PER","A","1984",1044.253,
"CHN","POP","TOT","MLN_PER","A","1985",1062.446,
"CHN","POP","TOT","MLN_PER","A","1986",1082.005,
"CHN","POP","TOT","MLN_PER","A","1987",1103.076,
"CHN","POP","TOT","MLN_PER","A","1988",1124.793,
"CHN","POP","TOT","MLN_PER","A","1989",1145.942,
"CHN","POP","TOT","MLN_PER","A","1990",1165.429,
"CHN","POP","TOT","MLN_PER","A","1991",1183.008,
"CHN","POP","TOT","MLN_PER","A","1992",1198.875,
"CHN","POP","TOT","MLN_PER","A","1993",1213.104,
"CHN","POP","TOT","MLN_PER","A","1994",1225.922,
"CHN","POP","TOT","MLN_PER","A","1995",1237.531,
"CHN","POP","TOT","MLN_PER","A","1996",1247.897,
"CHN","POP","TOT","MLN_PER","A","1997",1257.022,
"CHN","POP","TOT","MLN_PER","A","1998",1265.223,
"CHN","POP","TOT","MLN_PER","A","1999",1272.915,
"CHN","POP","TOT","MLN_PER","A","2000",1280.429,
"CHN","POP","TOT","MLN_PER","A","2001",1287.891,
"CHN","POP","TOT","MLN_PER","A","2002",1295.322,
"CHN","POP","TOT","MLN_PER","A","2003",1302.81,
"CHN","POP","TOT","MLN_PER","A","2004",1310.414,
"CHN","POP","TOT","MLN_PER","A","2005",1318.177,
"CHN","POP","TOT","MLN_PER","A","2006",1326.146,
"CHN","POP","TOT","MLN_PER","A","2007",1334.344,
"CHN","POP","TOT","MLN_PER","A","2008",1342.733,
"CHN","POP","TOT","MLN_PER","A","2009",1351.248,
"CHN","POP","TOT","MLN_PER","A","2010",1359.822,
"CHN","POP","TOT","MLN_PER","A","2011",1368.44,
"CHN","POP","TOT","MLN_PER","A","2012",1377.065,
"CHN","POP","TOT","MLN_PER","A","2013",1385.567,
"IND","POP","TOT","MLN_PER","A","1975",622.0544,
"IND","POP","TOT","MLN_PER","A","1976",636.6017,
"IND","POP","TOT","MLN_PER","A","1977",651.5868,
"IND","POP","TOT","MLN_PER","A","1978",666.9718,
"IND","POP","TOT","MLN_PER","A","1979",682.699,
"IND","POP","TOT","MLN_PER","A","1980",698.7208,
"IND","POP","TOT","MLN_PER","A","1981",714.7706,
"IND","POP","TOT","MLN_PER","A","1982",731.0479,
"IND","POP","TOT","MLN_PER","A","1983",747.5671,
"IND","POP","TOT","MLN_PER","A","1984",764.3536,
"IND","POP","TOT","MLN_PER","A","1985",781.4219,
"IND","POP","TOT","MLN_PER","A","1986",798.4903,
"IND","POP","TOT","MLN_PER","A","1987",815.7924,
"IND","POP","TOT","MLN_PER","A","1988",833.2754,
"IND","POP","TOT","MLN_PER","A","1989",850.8645,
"IND","POP","TOT","MLN_PER","A","1990",868.8907,
"IND","POP","TOT","MLN_PER","A","1991",886.3487,
"IND","POP","TOT","MLN_PER","A","1992",903.7496,
"IND","POP","TOT","MLN_PER","A","1993",921.1076,
"IND","POP","TOT","MLN_PER","A","1994",938.4526,
"IND","POP","TOT","MLN_PER","A","1995",955.8044,
"IND","POP","TOT","MLN_PER","A","1996",973.1476,
"IND","POP","TOT","MLN_PER","A","1997",990.4601,
"IND","POP","TOT","MLN_PER","A","1998",1007.747,
"IND","POP","TOT","MLN_PER","A","1999",1025.015,
"IND","POP","TOT","MLN_PER","A","2000",1042.262,
"IND","POP","TOT","MLN_PER","A","2001",1059.501,
"IND","POP","TOT","MLN_PER","A","2002",1076.706,
"IND","POP","TOT","MLN_PER","A","2003",1093.787,
"IND","POP","TOT","MLN_PER","A","2004",1110.626,
"IND","POP","TOT","MLN_PER","A","2005",1127.144,
"IND","POP","TOT","MLN_PER","A","2006",1143.289,
"IND","POP","TOT","MLN_PER","A","2007",1159.095,
"IND","POP","TOT","MLN_PER","A","2008",1174.662,
"IND","POP","TOT","MLN_PER","A","2009",1190.138,
"IND","POP","TOT","MLN_PER","A","2010",1205.625,
"IND","POP","TOT","MLN_PER","A","2011",1221.156,
"IND","POP","TOT","MLN_PER","A","2012",1236.687,
"IND","POP","TOT","MLN_PER","A","2013",1252.14,
"IDN","POP","TOT","MLN_PER","A","1975",129.2241,
"IDN","POP","TOT","MLN_PER","A","1976",132.3799,
"IDN","POP","TOT","MLN_PER","A","1977",135.5849,
"IDN","POP","TOT","MLN_PER","A","1978",138.8407,
"IDN","POP","TOT","MLN_PER","A","1979",142.1493,
"IDN","POP","TOT","MLN_PER","A","1980",145.5103,
"IDN","POP","TOT","MLN_PER","A","1981",148.8656,
"IDN","POP","TOT","MLN_PER","A","1982",152.2624,
"IDN","POP","TOT","MLN_PER","A","1983",155.6807,
"IDN","POP","TOT","MLN_PER","A","1984",159.0928,
"IDN","POP","TOT","MLN_PER","A","1985",162.4787,
"IDN","POP","TOT","MLN_PER","A","1986",165.7661,
"IDN","POP","TOT","MLN_PER","A","1987",169.0188,
"IDN","POP","TOT","MLN_PER","A","1988",172.2445,
"IDN","POP","TOT","MLN_PER","A","1989",175.4543,
"IDN","POP","TOT","MLN_PER","A","1990",178.6332,
"IDN","POP","TOT","MLN_PER","A","1991",181.7863,
"IDN","POP","TOT","MLN_PER","A","1992",184.9168,
"IDN","POP","TOT","MLN_PER","A","1993",188.0193,
"IDN","POP","TOT","MLN_PER","A","1994",191.0857,
"IDN","POP","TOT","MLN_PER","A","1995",194.1126,
"IDN","POP","TOT","MLN_PER","A","1996",197.0979,
"IDN","POP","TOT","MLN_PER","A","1997",200.0504,
"IDN","POP","TOT","MLN_PER","A","1998",202.9909,
"IDN","POP","TOT","MLN_PER","A","1999",205.9468,
"IDN","POP","TOT","MLN_PER","A","2000",208.9387,
"IDN","POP","TOT","MLN_PER","A","2001",211.9704,
"IDN","POP","TOT","MLN_PER","A","2002",215.0383,
"IDN","POP","TOT","MLN_PER","A","2003",218.1456,
"IDN","POP","TOT","MLN_PER","A","2004",221.2938,
"IDN","POP","TOT","MLN_PER","A","2005",224.4809,
"IDN","POP","TOT","MLN_PER","A","2006",227.7098,
"IDN","POP","TOT","MLN_PER","A","2007",230.9728,
"IDN","POP","TOT","MLN_PER","A","2008",234.2435,
"IDN","POP","TOT","MLN_PER","A","2009",237.4869,
"IDN","POP","TOT","MLN_PER","A","2010",240.6765,
"IDN","POP","TOT","MLN_PER","A","2011",243.8016,
"IDN","POP","TOT","MLN_PER","A","2012",246.8642,
"IDN","POP","TOT","MLN_PER","A","2013",249.8656,
"ZAF","POP","TOT","MLN_PER","A","1991",36.199,
"ZAF","POP","TOT","MLN_PER","A","1992",36.992,
"ZAF","POP","TOT","MLN_PER","A","1993",37.802,
"ZAF","POP","TOT","MLN_PER","A","1994",38.631,
"ZAF","POP","TOT","MLN_PER","A","1995",39.477,
"ZAF","POP","TOT","MLN_PER","A","1996",40.342,
"ZAF","POP","TOT","MLN_PER","A","1997",41.227,
"ZAF","POP","TOT","MLN_PER","A","1998",42.131,
"ZAF","POP","TOT","MLN_PER","A","1999",43.054,
"ZAF","POP","TOT","MLN_PER","A","2000",43.69,
"ZAF","POP","TOT","MLN_PER","A","2001",44.56,
"ZAF","POP","TOT","MLN_PER","A","2002",45.545,
"ZAF","POP","TOT","MLN_PER","A","2003",46.127,
"ZAF","POP","TOT","MLN_PER","A","2004",46.727,
"ZAF","POP","TOT","MLN_PER","A","2005",47.35,
"ZAF","POP","TOT","MLN_PER","A","2006",47.991,
"ZAF","POP","TOT","MLN_PER","A","2007",48.658,
"ZAF","POP","TOT","MLN_PER","A","2008",49.345,
"ZAF","POP","TOT","MLN_PER","A","2009",50.055,
"ZAF","POP","TOT","MLN_PER","A","2010",50.792,
"ZAF","POP","TOT","MLN_PER","A","2011",51.554,
"ZAF","POP","TOT","MLN_PER","A","2012",52.341,
"ZAF","POP","TOT","MLN_PER","A","2013",53.158,
"ZAF","POP","TOT","MLN_PER","A","2014",54.002,
"EU28","POP","TOT","MLN_PER","A","1975",452.935,
"EU28","POP","TOT","MLN_PER","A","1976",455.0159,
"EU28","POP","TOT","MLN_PER","A","1977",456.9873,
"EU28","POP","TOT","MLN_PER","A","1978",458.9868,
"EU28","POP","TOT","MLN_PER","A","1979",460.8213,
"EU28","POP","TOT","MLN_PER","A","1980",462.6801,
"EU28","POP","TOT","MLN_PER","A","1981",464.4476,
"EU28","POP","TOT","MLN_PER","A","1982",465.7716,
"EU28","POP","TOT","MLN_PER","A","1983",466.8408,
"EU28","POP","TOT","MLN_PER","A","1984",467.8273,
"EU28","POP","TOT","MLN_PER","A","1985",468.8914,
"EU28","POP","TOT","MLN_PER","A","1986",470.1145,
"EU28","POP","TOT","MLN_PER","A","1987",471.4016,
"EU28","POP","TOT","MLN_PER","A","1988",472.8443,
"EU28","POP","TOT","MLN_PER","A","1989",474.4134,
"EU28","POP","TOT","MLN_PER","A","1990",475.9951,
"EU28","POP","TOT","MLN_PER","A","1991",477.3503,
"EU28","POP","TOT","MLN_PER","A","1992",478.6472,
"EU28","POP","TOT","MLN_PER","A","1993",480.0489,
"EU28","POP","TOT","MLN_PER","A","1994",481.1375,
"EU28","POP","TOT","MLN_PER","A","1995",481.9762,
"EU28","POP","TOT","MLN_PER","A","1996",482.7057,
"EU28","POP","TOT","MLN_PER","A","1997",484.2127,
"EU28","POP","TOT","MLN_PER","A","1998",485.7176,
"EU28","POP","TOT","MLN_PER","A","1999",486.4497,
"EU28","POP","TOT","MLN_PER","A","2000",487.4409,
"EU28","POP","TOT","MLN_PER","A","2001",488.5072,
"EU28","POP","TOT","MLN_PER","A","2002",489.8272,
"EU28","POP","TOT","MLN_PER","A","2003",491.6237,
"EU28","POP","TOT","MLN_PER","A","2004",493.5771,
"EU28","POP","TOT","MLN_PER","A","2005",495.5175,
"EU28","POP","TOT","MLN_PER","A","2006",497.3687,
"EU28","POP","TOT","MLN_PER","A","2007",499.2989,
"EU28","POP","TOT","MLN_PER","A","2008",501.1936,
"EU28","POP","TOT","MLN_PER","A","2009",502.6304,
"EU28","POP","TOT","MLN_PER","A","2010",503.8325,
"EU28","POP","TOT","MLN_PER","A","2011",505.0353,
"EU28","POP","TOT","MLN_PER","A","2012",506.1001,
"EU28","POP","TOT","MLN_PER","A","2013",506.7358,"B"
"OECD","POP","TOT","MLN_PER","A","1975",938.3524,
"OECD","POP","TOT","MLN_PER","A","1976",947.0789,
"OECD","POP","TOT","MLN_PER","A","1977",955.7274,
"OECD","POP","TOT","MLN_PER","A","1978",963.9293,
"OECD","POP","TOT","MLN_PER","A","1979",973.0477,
"OECD","POP","TOT","MLN_PER","A","1980",981.9266,
"OECD","POP","TOT","MLN_PER","A","1981",990.8196,
"OECD","POP","TOT","MLN_PER","A","1982",999.2802,
"OECD","POP","TOT","MLN_PER","A","1983",1007.408,
"OECD","POP","TOT","MLN_PER","A","1984",1015.287,
"OECD","POP","TOT","MLN_PER","A","1985",1023.451,
"OECD","POP","TOT","MLN_PER","A","1986",1032.025,
"OECD","POP","TOT","MLN_PER","A","1987",1040.888,
"OECD","POP","TOT","MLN_PER","A","1988",1049.768,
"OECD","POP","TOT","MLN_PER","A","1989",1058.616,
"OECD","POP","TOT","MLN_PER","A","1990",1067.386,
"OECD","POP","TOT","MLN_PER","A","1991",1077.043,
"OECD","POP","TOT","MLN_PER","A","1992",1086.732,
"OECD","POP","TOT","MLN_PER","A","1993",1095.867,
"OECD","POP","TOT","MLN_PER","A","1994",1104.389,
"OECD","POP","TOT","MLN_PER","A","1995",1112.989,
"OECD","POP","TOT","MLN_PER","A","1996",1121.135,
"OECD","POP","TOT","MLN_PER","A","1997",1129.203,
"OECD","POP","TOT","MLN_PER","A","1998",1136.903,
"OECD","POP","TOT","MLN_PER","A","1999",1144.615,
"OECD","POP","TOT","MLN_PER","A","2000",1152.639,
"OECD","POP","TOT","MLN_PER","A","2001",1160.624,"B"
"OECD","POP","TOT","MLN_PER","A","2002",1168.022,
"OECD","POP","TOT","MLN_PER","A","2003",1176.212,
"OECD","POP","TOT","MLN_PER","A","2004",1184.415,
"OECD","POP","TOT","MLN_PER","A","2005",1192.754,
"OECD","POP","TOT","MLN_PER","A","2006",1201.155,
"OECD","POP","TOT","MLN_PER","A","2007",1210.194,
"OECD","POP","TOT","MLN_PER","A","2008",1219.475,
"OECD","POP","TOT","MLN_PER","A","2009",1227.932,
"OECD","POP","TOT","MLN_PER","A","2010",1236.914,"B"
"OECD","POP","TOT","MLN_PER","A","2011",1243.751,"B"
"OECD","POP","TOT","MLN_PER","A","2012",1250.277,
"OECD","POP","TOT","MLN_PER","A","2013",1257.114,
"LVA","POP","TOT","MLN_PER","A","1975",2.456,
"LVA","POP","TOT","MLN_PER","A","1976",2.471,
"LVA","POP","TOT","MLN_PER","A","1977",2.485,
"LVA","POP","TOT","MLN_PER","A","1978",2.498,
"LVA","POP","TOT","MLN_PER","A","1979",2.506,
"LVA","POP","TOT","MLN_PER","A","1980",2.512,
"LVA","POP","TOT","MLN_PER","A","1981",2.519,
"LVA","POP","TOT","MLN_PER","A","1982",2.531,
"LVA","POP","TOT","MLN_PER","A","1983",2.546,
"LVA","POP","TOT","MLN_PER","A","1984",2.562,
"LVA","POP","TOT","MLN_PER","A","1985",2.579,
"LVA","POP","TOT","MLN_PER","A","1986",2.6,
"LVA","POP","TOT","MLN_PER","A","1987",2.627,
"LVA","POP","TOT","MLN_PER","A","1988",2.653,
"LVA","POP","TOT","MLN_PER","A","1989",2.667,
"LVA","POP","TOT","MLN_PER","A","1990",2.663,
"LVA","POP","TOT","MLN_PER","A","1991",2.651,
"LVA","POP","TOT","MLN_PER","A","1992",2.614,
"LVA","POP","TOT","MLN_PER","A","1993",2.563,
"LVA","POP","TOT","MLN_PER","A","1994",2.521,
"LVA","POP","TOT","MLN_PER","A","1995",2.485,
"LVA","POP","TOT","MLN_PER","A","1996",2.457,
"LVA","POP","TOT","MLN_PER","A","1997",2.433,
"LVA","POP","TOT","MLN_PER","A","1998",2.41,
"LVA","POP","TOT","MLN_PER","A","1999",2.39,
"LVA","POP","TOT","MLN_PER","A","2000",2.368,
"LVA","POP","TOT","MLN_PER","A","2001",2.337,
"LVA","POP","TOT","MLN_PER","A","2002",2.31,
"LVA","POP","TOT","MLN_PER","A","2003",2.288,
"LVA","POP","TOT","MLN_PER","A","2004",2.263,
"LVA","POP","TOT","MLN_PER","A","2005",2.239,
"LVA","POP","TOT","MLN_PER","A","2006",2.218,
"LVA","POP","TOT","MLN_PER","A","2007",2.2,
"LVA","POP","TOT","MLN_PER","A","2008",2.177,
"LVA","POP","TOT","MLN_PER","A","2009",2.142,
"LVA","POP","TOT","MLN_PER","A","2010",2.098,
"LVA","POP","TOT","MLN_PER","A","2011",2.06,
"LVA","POP","TOT","MLN_PER","A","2012",2.034,
